in-store_num,region_num,TransactionType,RegionName,Age,AgeGroup,ItemsPerPurchcase,AmountGroup,AmountPerPurchase,AmountPerItem
0,2,online,South,82,62-85,4,286-582,470.36,117.59
0,2,online,South,74,62-85,6,286-582,350.37,58.40
0,2,online,South,64,62-85,8,5-285,37.741,4.72
0,4,online,West,61,46-61,6,583-1233,1044.1,174.02
1,1,in-store,North,33,31-45,7,286-582,455.21,65.03
0,2,online,South,38,31-45,7,5-285,150.77,21.54
1,1,in-store,North,31,31-45,7,583-1233,594.26,84.89
0,3,online,East,59,46-61,4,1234-3000,1750,437.50
0,4,online,West,19,18-30,5,1234-3000,2881.4,576.28
1,1,in-store,North,20,18-30,4,1234-3000,1830.6,457.65
1,4,in-store,West,44,31-45,4,1234-3000,1518,379.50
0,2,online,South,71,62-85,5,5-285,124.51,24.90
0,4,online,West,34,31-45,2,5-285,109.6,54.80
1,3,in-store,East,27,18-30,2,5-285,218.15,109.08
0,4,online,West,36,31-45,5,1234-3000,1984,396.80
0,2,online,South,67,62-85,4,5-285,263,65.75
0,2,online,South,72,62-85,6,5-285,93.61,15.60
0,2,online,South,80,62-85,2,5-285,65.463,32.73
0,4,online,West,41,31-45,5,1234-3000,2849.4,569.88
1,4,in-store,West,54,46-61,5,583-1233,926.17,185.23
1,4,in-store,West,20,18-30,7,1234-3000,1656.5,236.64
0,4,online,West,56,46-61,2,1234-3000,1999.6,999.80
1,3,in-store,East,72,62-85,4,286-582,316.44,79.11
1,3,in-store,East,74,62-85,1,286-582,441.16,441.16
0,2,online,South,54,46-61,7,286-582,344.65,49.24
0,2,online,South,78,62-85,1,5-285,128.7,128.70
1,3,in-store,East,74,62-85,4,286-582,383.48,95.87
0,3,online,East,56,46-61,2,1234-3000,1550.7,775.35
0,3,online,East,63,62-85,5,1234-3000,1820.8,364.16
1,1,in-store,North,45,31-45,4,1234-3000,1622.1,405.53
0,2,online,South,30,18-30,7,5-285,134.18,19.17
1,3,in-store,East,60,46-61,5,583-1233,967.69,193.54
0,2,online,South,30,18-30,8,286-582,484.89,60.61
1,3,in-store,East,73,62-85,7,583-1233,954.39,136.34
1,1,in-store,North,39,31-45,2,1234-3000,1378.7,689.35
0,4,online,West,30,18-30,2,286-582,316.89,158.45
1,3,in-store,East,56,46-61,2,583-1233,874.6,437.30
1,1,in-store,North,40,31-45,2,583-1233,903.41,451.71
0,3,online,East,49,46-61,4,1234-3000,1474,368.50
0,4,online,West,53,46-61,2,583-1233,625.01,312.51
1,3,in-store,East,53,46-61,6,583-1233,909.24,151.54
0,2,online,South,58,46-61,4,5-285,143.67,35.92
0,2,online,South,65,62-85,4,5-285,6.3671,1.59
1,4,in-store,West,28,18-30,6,1234-3000,1329.9,221.65
0,3,online,East,23,18-30,3,1234-3000,2098.6,699.53
1,4,in-store,West,22,18-30,1,1234-3000,1272.9,1272.90
0,4,online,West,52,46-61,1,1234-3000,2902.6,2902.60
1,4,in-store,West,26,18-30,4,1234-3000,1287.6,321.90
0,3,online,East,36,31-45,5,583-1233,1063.6,212.72
1,1,in-store,North,31,31-45,1,583-1233,838.56,838.56
0,3,online,East,43,31-45,2,1234-3000,2016.1,1008.05
1,3,in-store,East,54,46-61,6,583-1233,636.69,106.12
1,1,in-store,North,50,46-61,2,5-285,113.88,56.94
1,3,in-store,East,64,62-85,1,583-1233,993.48,993.48
1,4,in-store,West,30,18-30,5,286-582,364.97,72.99
0,2,online,South,59,46-61,1,286-582,371.29,371.29
1,1,in-store,North,64,62-85,5,5-285,227.46,45.49
0,3,online,East,42,31-45,2,1234-3000,1363.3,681.65
1,1,in-store,North,26,18-30,1,5-285,92.027,92.03
0,2,online,South,33,31-45,2,5-285,144.73,72.37
0,4,online,West,29,18-30,1,583-1233,934.18,934.18
0,2,online,South,40,31-45,2,5-285,149.43,74.72
0,2,online,South,73,62-85,7,5-285,235.92,33.70
0,4,online,West,38,31-45,4,1234-3000,2184.8,546.20
0,3,online,East,28,18-30,5,5-285,103.12,20.62
0,3,online,East,53,46-61,7,5-285,154.97,22.14
0,2,online,South,37,31-45,2,286-582,307.16,153.58
1,3,in-store,East,50,46-61,6,583-1233,828.62,138.10
0,3,online,East,19,18-30,6,583-1233,753.89,125.65
0,4,online,West,46,46-61,3,1234-3000,1523.8,507.93
1,3,in-store,East,26,18-30,1,286-582,514.57,514.57
0,2,online,South,85,62-85,1,5-285,44.223,44.22
0,4,online,West,19,18-30,2,286-582,306.27,153.14
1,4,in-store,West,55,46-61,1,5-285,119.46,119.46
0,4,online,West,59,46-61,3,1234-3000,2872.7,957.57
1,3,in-store,East,48,46-61,8,286-582,433.45,54.18
0,2,online,South,58,46-61,6,5-285,140.17,23.36
1,4,in-store,West,24,18-30,6,5-285,220.45,36.74
1,1,in-store,North,39,31-45,2,583-1233,1133.7,566.85
0,3,online,East,51,46-61,6,1234-3000,2504.3,417.38
1,1,in-store,North,47,46-61,7,286-582,450.21,64.32
1,3,in-store,East,31,31-45,3,5-285,267.62,89.21
0,2,online,South,42,31-45,5,5-285,29.763,5.95
1,4,in-store,West,48,46-61,2,1234-3000,1733.5,866.75
1,1,in-store,North,35,31-45,5,286-582,424.61,84.92
1,1,in-store,North,42,31-45,8,583-1233,708.32,88.54
0,2,online,South,47,46-61,3,5-285,80.699,26.90
0,2,online,South,30,18-30,4,5-285,205.24,51.31
0,4,online,West,55,46-61,2,1234-3000,2016.7,1008.35
1,3,in-store,East,52,46-61,3,583-1233,731.4,243.80
0,2,online,South,31,31-45,7,5-285,56.303,8.04
0,4,online,West,45,31-45,4,583-1233,1033.7,258.43
1,1,in-store,North,69,62-85,2,583-1233,663.69,331.85
0,2,online,South,43,31-45,3,5-285,12.004,4.00
1,1,in-store,North,32,31-45,2,1234-3000,1594.5,797.25
1,3,in-store,East,34,31-45,8,5-285,148.96,18.62
0,4,online,West,26,18-30,8,1234-3000,1467.6,183.45
0,3,online,East,61,46-61,5,1234-3000,1873.9,374.78
0,2,online,South,50,46-61,3,5-285,222.07,74.02
0,4,online,West,20,18-30,2,1234-3000,2879.4,1439.70
1,1,in-store,North,70,62-85,6,286-582,551.71,91.95
0,4,online,West,30,18-30,6,1234-3000,2573,428.83
1,1,in-store,North,39,31-45,6,5-285,261.63,43.61
1,1,in-store,North,26,18-30,1,1234-3000,1806.1,1806.10
0,2,online,South,41,31-45,4,286-582,479.87,119.97
0,4,online,West,60,46-61,5,1234-3000,1483.8,296.76
0,4,online,West,61,46-61,4,286-582,543.11,135.78
0,4,online,West,45,31-45,3,1234-3000,2589,863.00
1,4,in-store,West,37,31-45,4,5-285,125.23,31.31
1,1,in-store,North,27,18-30,6,583-1233,1124.3,187.38
0,2,online,South,40,31-45,4,286-582,350.64,87.66
1,3,in-store,East,61,46-61,5,583-1233,639.25,127.85
1,4,in-store,West,46,46-61,6,583-1233,1031.7,171.95
1,1,in-store,North,58,46-61,2,286-582,288.63,144.32
0,4,online,West,62,62-85,4,1234-3000,2821,705.25
1,3,in-store,East,42,31-45,5,286-582,383.33,76.67
1,4,in-store,West,31,31-45,6,583-1233,1169.6,194.93
1,3,in-store,East,56,46-61,4,583-1233,735.8,183.95
1,3,in-store,East,35,31-45,2,286-582,498.17,249.09
1,1,in-store,North,24,18-30,5,1234-3000,1785.9,357.18
0,2,online,South,34,31-45,5,5-285,173.15,34.63
1,3,in-store,East,56,46-61,8,583-1233,916.49,114.56
1,3,in-store,East,36,31-45,3,286-582,554.77,184.92
0,4,online,West,59,46-61,1,286-582,440.02,440.02
0,2,online,South,38,31-45,6,286-582,325.33,54.22
0,2,online,South,82,62-85,4,5-285,118.84,29.71
0,2,online,South,30,18-30,7,286-582,340.71,48.67
1,3,in-store,East,72,62-85,2,583-1233,660.75,330.38
1,4,in-store,West,37,31-45,4,1234-3000,1687.9,421.98
0,4,online,West,58,46-61,6,583-1233,792,132.00
1,4,in-store,West,47,46-61,1,583-1233,868.19,868.19
0,4,online,West,35,31-45,5,1234-3000,1522.2,304.44
1,4,in-store,West,37,31-45,3,1234-3000,1759.1,586.37
0,4,online,West,28,18-30,6,1234-3000,2607.9,434.65
0,4,online,West,38,31-45,6,583-1233,676.67,112.78
1,4,in-store,West,53,46-61,3,286-582,321.69,107.23
1,1,in-store,North,48,46-61,5,5-285,90.583,18.12
1,4,in-store,West,35,31-45,7,583-1233,659.76,94.25
1,1,in-store,North,41,31-45,2,1234-3000,1404.8,702.40
0,4,online,West,36,31-45,2,286-582,333.33,166.67
0,2,online,South,44,31-45,6,5-285,132.55,22.09
0,4,online,West,35,31-45,7,583-1233,859.86,122.84
0,2,online,South,79,62-85,6,5-285,229.22,38.20
1,3,in-store,East,58,46-61,5,286-582,513.06,102.61
1,1,in-store,North,22,18-30,6,1234-3000,1804.1,300.68
0,3,online,East,23,18-30,1,583-1233,1143.3,1143.30
1,1,in-store,North,41,31-45,6,583-1233,935.88,155.98
1,1,in-store,North,46,46-61,5,583-1233,1187.4,237.48
0,2,online,South,56,46-61,3,286-582,300.65,100.22
1,4,in-store,West,49,46-61,6,1234-3000,1433.9,238.98
1,1,in-store,North,37,31-45,2,1234-3000,1487.5,743.75
0,2,online,South,71,62-85,2,5-285,204.5,102.25
1,4,in-store,West,35,31-45,7,1234-3000,1375.2,196.46
0,4,online,West,27,18-30,8,1234-3000,1835.7,229.46
1,1,in-store,North,30,18-30,4,1234-3000,1791.5,447.88
1,1,in-store,North,31,31-45,7,1234-3000,1523.7,217.67
1,3,in-store,East,71,62-85,2,5-285,254.42,127.21
1,4,in-store,West,27,18-30,3,1234-3000,1530.9,510.30
1,4,in-store,West,45,31-45,4,583-1233,862.87,215.72
1,4,in-store,West,51,46-61,4,583-1233,1098,274.50
1,4,in-store,West,29,18-30,6,583-1233,998.88,166.48
1,1,in-store,North,29,18-30,4,286-582,459.71,114.93
0,2,online,South,29,18-30,8,5-285,283.55,35.44
1,4,in-store,West,40,31-45,2,1234-3000,1959.1,979.55
0,2,online,South,46,46-61,2,5-285,93.755,46.88
1,1,in-store,North,60,46-61,7,286-582,486.26,69.47
0,2,online,South,65,62-85,3,5-285,209.84,69.95
1,1,in-store,North,71,62-85,8,583-1233,710.11,88.76
1,1,in-store,North,46,46-61,7,5-285,51.574,7.37
1,3,in-store,East,39,31-45,7,583-1233,736.7,105.24
0,3,online,East,56,46-61,2,5-285,106.12,53.06
1,1,in-store,North,32,31-45,3,286-582,374.91,124.97
1,4,in-store,West,20,18-30,3,1234-3000,1393.5,464.50
0,2,online,South,64,62-85,3,286-582,380.21,126.74
0,3,online,East,46,46-61,5,1234-3000,2731.8,546.36
0,2,online,South,54,46-61,6,286-582,448.36,74.73
1,4,in-store,West,33,31-45,1,5-285,114.93,114.93
1,4,in-store,West,25,18-30,6,5-285,127.16,21.19
1,4,in-store,West,23,18-30,2,1234-3000,1906.7,953.35
0,4,online,West,33,31-45,4,5-285,190.74,47.69
1,3,in-store,East,48,46-61,3,286-582,467.79,155.93
0,2,online,South,70,62-85,5,286-582,372.19,74.44
0,3,online,East,34,31-45,4,583-1233,634.39,158.60
1,1,in-store,North,32,31-45,4,286-582,296.94,74.24
0,4,online,West,18,18-30,4,286-582,413.4,103.35
0,2,online,South,46,46-61,1,5-285,189.56,189.56
1,3,in-store,East,37,31-45,7,583-1233,700.8,100.11
0,4,online,West,36,31-45,8,286-582,447.14,55.89
1,4,in-store,West,19,18-30,2,1234-3000,1315.3,657.65
1,3,in-store,East,31,31-45,2,286-582,290.65,145.33
0,4,online,West,44,31-45,1,1234-3000,1241.7,1241.70
0,2,online,South,31,31-45,4,286-582,308.9,77.23
1,3,in-store,East,26,18-30,7,286-582,569.99,81.43
0,2,online,South,62,62-85,6,5-285,129.42,21.57
1,1,in-store,North,70,62-85,4,583-1233,785.77,196.44
1,1,in-store,North,46,46-61,2,583-1233,729.26,364.63
1,3,in-store,East,40,31-45,8,286-582,562.24,70.28
1,3,in-store,East,46,46-61,1,5-285,57.53,57.53
1,4,in-store,West,47,46-61,4,5-285,86.294,21.57
0,4,online,West,50,46-61,7,583-1233,828.92,118.42
1,1,in-store,North,70,62-85,3,583-1233,761.11,253.70
0,2,online,South,83,62-85,1,5-285,75.391,75.39
1,4,in-store,West,47,46-61,5,583-1233,921.22,184.24
1,4,in-store,West,28,18-30,1,286-582,551.58,551.58
1,3,in-store,East,38,31-45,5,286-582,529.6,105.92
1,1,in-store,North,47,46-61,4,1234-3000,1576.6,394.15
1,3,in-store,East,26,18-30,3,583-1233,703.88,234.63
1,1,in-store,North,34,31-45,2,583-1233,896.99,448.50
0,4,online,West,58,46-61,5,1234-3000,2712.4,542.48
1,1,in-store,North,35,31-45,8,583-1233,694.24,86.78
0,3,online,East,19,18-30,6,1234-3000,1682.7,280.45
0,2,online,South,33,31-45,7,286-582,464.23,66.32
0,3,online,East,28,18-30,6,1234-3000,1762.3,293.72
1,3,in-store,East,41,31-45,5,583-1233,698.43,139.69
0,4,online,West,24,18-30,1,1234-3000,2242.1,2242.10
1,3,in-store,East,59,46-61,2,286-582,358.16,179.08
1,1,in-store,North,25,18-30,6,286-582,418,69.67
0,4,online,West,51,46-61,5,583-1233,921.26,184.25
0,4,online,West,22,18-30,3,1234-3000,1660,553.33
1,4,in-store,West,26,18-30,3,583-1233,765.38,255.13
0,2,online,South,85,62-85,4,5-285,158.93,39.73
0,2,online,South,60,46-61,2,5-285,275.57,137.79
1,3,in-store,East,42,31-45,6,583-1233,648.73,108.12
1,3,in-store,East,74,62-85,6,583-1233,966.88,161.15
1,4,in-store,West,19,18-30,8,1234-3000,1277.4,159.68
1,1,in-store,North,34,31-45,4,583-1233,659.56,164.89
0,2,online,South,83,62-85,7,5-285,168.83,24.12
1,3,in-store,East,53,46-61,6,583-1233,847.35,141.23
0,4,online,West,54,46-61,3,583-1233,658.84,219.61
0,2,online,South,62,62-85,4,286-582,322.67,80.67
1,3,in-store,East,31,31-45,6,5-285,202.32,33.72
1,1,in-store,North,37,31-45,5,5-285,270.08,54.02
0,2,online,South,34,31-45,2,5-285,142.24,71.12
0,2,online,South,82,62-85,7,286-582,486.41,69.49
1,3,in-store,East,56,46-61,1,286-582,560.4,560.40
0,2,online,South,77,62-85,2,5-285,28.399,14.20
0,4,online,West,46,46-61,6,1234-3000,2974,495.67
0,4,online,West,44,31-45,8,583-1233,711.22,88.90
0,2,online,South,60,46-61,6,5-285,13.952,2.33
1,3,in-store,East,62,62-85,4,286-582,308.09,77.02
1,3,in-store,East,46,46-61,4,5-285,158.4,39.60
0,2,online,South,61,46-61,2,5-285,58.643,29.32
0,4,online,West,23,18-30,6,286-582,439.84,73.31
1,1,in-store,North,20,18-30,5,583-1233,667.78,133.56
0,2,online,South,43,31-45,6,5-285,199.48,33.25
1,4,in-store,West,45,31-45,2,583-1233,942.74,471.37
1,4,in-store,West,40,31-45,7,583-1233,591.41,84.49
0,2,online,South,29,18-30,4,5-285,153.51,38.38
0,2,online,South,52,46-61,7,5-285,26.964,3.85
1,3,in-store,East,44,31-45,7,5-285,158.59,22.66
1,1,in-store,North,72,62-85,5,286-582,444.94,88.99
0,2,online,South,41,31-45,6,286-582,364.05,60.68
0,2,online,South,82,62-85,2,286-582,427.79,213.90
1,1,in-store,North,31,31-45,6,583-1233,621.27,103.55
0,3,online,East,41,31-45,3,583-1233,679.6,226.53
0,4,online,West,47,46-61,7,583-1233,807.01,115.29
0,2,online,South,57,46-61,3,286-582,361.55,120.52
0,4,online,West,52,46-61,6,583-1233,913.72,152.29
0,3,online,East,59,46-61,3,1234-3000,2705.7,901.90
1,1,in-store,North,65,62-85,8,286-582,334.38,41.80
0,2,online,South,81,62-85,2,5-285,56.465,28.23
1,3,in-store,East,36,31-45,2,5-285,212.03,106.02
0,2,online,South,81,62-85,8,5-285,61.568,7.70
0,4,online,West,36,31-45,1,286-582,459.79,459.79
0,4,online,West,38,31-45,7,1234-3000,1435.5,205.07
1,1,in-store,North,47,46-61,6,1234-3000,1893.1,315.52
0,2,online,South,38,31-45,2,286-582,297.73,148.87
1,4,in-store,West,39,31-45,3,583-1233,792.07,264.02
0,4,online,West,34,31-45,5,1234-3000,2940.5,588.10
1,4,in-store,West,26,18-30,3,583-1233,895.12,298.37
1,1,in-store,North,27,18-30,8,583-1233,622.6,77.83
1,4,in-store,West,44,31-45,8,1234-3000,1428.4,178.55
1,4,in-store,West,52,46-61,7,286-582,528.53,75.50
1,1,in-store,North,69,62-85,2,286-582,369.47,184.74
1,4,in-store,West,37,31-45,2,583-1233,946.7,473.35
0,2,online,South,71,62-85,3,286-582,407.85,135.95
1,1,in-store,North,26,18-30,7,286-582,393.95,56.28
0,3,online,East,47,46-61,7,1234-3000,2241.6,320.23
0,2,online,South,71,62-85,2,286-582,333.58,166.79
1,3,in-store,East,52,46-61,4,583-1233,961.77,240.44
1,1,in-store,North,59,46-61,4,5-285,212.35,53.09
1,1,in-store,North,24,18-30,1,286-582,419.08,419.08
1,4,in-store,West,37,31-45,3,286-582,452.09,150.70
0,4,online,West,26,18-30,4,1234-3000,1624.8,406.20
1,1,in-store,North,48,46-61,7,1234-3000,1756.5,250.93
1,3,in-store,East,25,18-30,3,583-1233,953.57,317.86
0,2,online,South,41,31-45,5,5-285,169.19,33.84
0,4,online,West,57,46-61,2,1234-3000,1287.3,643.65
0,4,online,West,21,18-30,8,1234-3000,2368.5,296.06
0,4,online,West,56,46-61,2,5-285,174.7,87.35
1,1,in-store,North,38,31-45,2,286-582,568.23,284.12
1,1,in-store,North,43,31-45,6,583-1233,629.57,104.93
0,4,online,West,37,31-45,8,1234-3000,2631.8,328.98
1,1,in-store,North,49,46-61,5,286-582,493.7,98.74
0,4,online,West,55,46-61,6,1234-3000,1373,228.83
0,2,online,South,38,31-45,3,286-582,332.18,110.73
1,1,in-store,North,66,62-85,7,286-582,533.06,76.15
0,4,online,West,26,18-30,6,1234-3000,2399.8,399.97
0,4,online,West,54,46-61,5,583-1233,662.11,132.42
0,3,online,East,46,46-61,1,583-1233,972.29,972.29
0,2,online,South,69,62-85,7,286-582,485.64,69.38
0,3,online,East,58,46-61,7,583-1233,665.53,95.08
1,4,in-store,West,27,18-30,7,1234-3000,1474.7,210.67
1,1,in-store,North,48,46-61,4,1234-3000,1941.9,485.48
1,4,in-store,West,53,46-61,1,5-285,219.08,219.08
1,4,in-store,West,34,31-45,8,583-1233,967.97,121.00
0,3,online,East,41,31-45,5,5-285,195.85,39.17
1,1,in-store,North,26,18-30,5,286-582,423.89,84.78
1,1,in-store,North,21,18-30,2,1234-3000,1971.9,985.95
0,4,online,West,20,18-30,4,1234-3000,2496.1,624.03
0,2,online,South,66,62-85,3,5-285,273.7,91.23
0,4,online,West,58,46-61,7,5-285,106.72,15.25
1,4,in-store,West,45,31-45,5,583-1233,1131.5,226.30
0,3,online,East,22,18-30,3,583-1233,822.11,274.04
0,2,online,South,51,46-61,5,5-285,256.65,51.33
1,4,in-store,West,19,18-30,2,1234-3000,1884.8,942.40
1,4,in-store,West,41,31-45,5,286-582,370.22,74.04
1,1,in-store,North,30,18-30,2,5-285,126.31,63.16
0,4,online,West,22,18-30,2,1234-3000,2630.4,1315.20
1,4,in-store,West,53,46-61,3,583-1233,698.34,232.78
0,2,online,South,47,46-61,3,5-285,239.23,79.74
0,4,online,West,25,18-30,7,5-285,161.34,23.05
0,4,online,West,39,31-45,8,286-582,462.8,57.85
1,4,in-store,West,36,31-45,4,583-1233,703.37,175.84
1,1,in-store,North,30,18-30,5,583-1233,902.26,180.45
0,4,online,West,55,46-61,6,1234-3000,2477,412.83
0,2,online,South,51,46-61,6,286-582,328.27,54.71
0,2,online,South,45,31-45,5,286-582,465.3,93.06
1,3,in-store,East,26,18-30,6,583-1233,876.41,146.07
1,1,in-store,North,72,62-85,2,286-582,386,193.00
0,2,online,South,45,31-45,3,286-582,414.72,138.24
0,2,online,South,64,62-85,7,5-285,231.28,33.04
0,3,online,East,45,31-45,4,5-285,197.31,49.33
1,1,in-store,North,67,62-85,8,5-285,168.89,21.11
0,2,online,South,73,62-85,4,5-285,196.63,49.16
1,4,in-store,West,35,31-45,2,286-582,563.46,281.73
1,4,in-store,West,36,31-45,7,583-1233,1202.1,171.73
1,1,in-store,North,55,46-61,2,583-1233,983.47,491.74
0,4,online,West,48,46-61,4,1234-3000,2350.1,587.53
1,1,in-store,North,25,18-30,7,286-582,347.36,49.62
0,2,online,South,57,46-61,8,286-582,468.49,58.56
0,4,online,West,35,31-45,7,1234-3000,1737.1,248.16
1,1,in-store,North,52,46-61,2,286-582,407.97,203.99
1,4,in-store,West,32,31-45,7,583-1233,676.31,96.62
1,1,in-store,North,41,31-45,2,1234-3000,1650.9,825.45
1,3,in-store,East,57,46-61,7,286-582,529.7,75.67
0,3,online,East,40,31-45,8,1234-3000,2297.1,287.14
0,2,online,South,85,62-85,5,5-285,264.28,52.86
1,3,in-store,East,36,31-45,7,5-285,128.45,18.35
0,2,online,South,55,46-61,7,286-582,412.67,58.95
0,4,online,West,22,18-30,6,1234-3000,2724.2,454.03
1,3,in-store,East,60,46-61,4,5-285,118.39,29.60
1,3,in-store,East,33,31-45,7,5-285,255.24,36.46
0,2,online,South,68,62-85,7,286-582,374.08,53.44
1,4,in-store,West,49,46-61,1,583-1233,1166.3,1166.30
1,1,in-store,North,71,62-85,6,286-582,391.65,65.28
0,2,online,South,60,46-61,4,5-285,139.23,34.81
0,3,online,East,51,46-61,5,1234-3000,2478.2,495.64
1,4,in-store,West,26,18-30,2,286-582,433.4,216.70
1,1,in-store,North,40,31-45,7,1234-3000,1951,278.71
0,3,online,East,51,46-61,7,286-582,557.92,79.70
0,4,online,West,30,18-30,4,583-1233,994.57,248.64
0,4,online,West,45,31-45,6,1234-3000,2059.2,343.20
0,2,online,South,85,62-85,2,5-285,202.78,101.39
0,4,online,West,19,18-30,6,1234-3000,1871.7,311.95
0,3,online,East,47,46-61,5,1234-3000,2297.8,459.56
0,4,online,West,63,62-85,7,583-1233,822.82,117.55
1,4,in-store,West,27,18-30,5,286-582,328.64,65.73
0,4,online,West,34,31-45,3,583-1233,1107.9,369.30
0,2,online,South,75,62-85,5,286-582,412.18,82.44
1,1,in-store,North,36,31-45,2,1234-3000,1536.3,768.15
1,1,in-store,North,40,31-45,4,583-1233,741.87,185.47
0,4,online,West,59,46-61,6,583-1233,803.59,133.93
1,4,in-store,West,27,18-30,3,5-285,248.37,82.79
1,1,in-store,North,29,18-30,3,583-1233,1145.1,381.70
0,3,online,East,56,46-61,2,1234-3000,2421,1210.50
1,1,in-store,North,47,46-61,5,583-1233,776.16,155.23
1,4,in-store,West,23,18-30,7,5-285,228.7,32.67
0,2,online,South,81,62-85,6,5-285,25.055,4.18
1,3,in-store,East,37,31-45,6,583-1233,622.57,103.76
1,1,in-store,North,43,31-45,3,5-285,138.43,46.14
1,4,in-store,West,54,46-61,8,583-1233,1018.8,127.35
1,4,in-store,West,28,18-30,4,583-1233,971.96,242.99
0,3,online,East,48,46-61,6,1234-3000,1380.7,230.12
0,2,online,South,50,46-61,7,286-582,397.38,56.77
0,3,online,East,26,18-30,2,1234-3000,1373,686.50
0,4,online,West,39,31-45,2,1234-3000,2006.5,1003.25
1,3,in-store,East,62,62-85,7,5-285,259.79,37.11
1,4,in-store,West,40,31-45,7,5-285,276.01,39.43
1,4,in-store,West,32,31-45,1,583-1233,659.49,659.49
0,2,online,South,41,31-45,3,286-582,495.21,165.07
0,4,online,West,61,46-61,3,1234-3000,2054.8,684.93
1,4,in-store,West,26,18-30,6,583-1233,753.36,125.56
0,3,online,East,21,18-30,3,1234-3000,1491.7,497.23
0,2,online,South,81,62-85,1,5-285,261.77,261.77
0,2,online,South,50,46-61,1,286-582,400.12,400.12
1,1,in-store,North,27,18-30,2,583-1233,962.04,481.02
0,2,online,South,69,62-85,7,286-582,374.85,53.55
1,3,in-store,East,64,62-85,8,5-285,143.79,17.97
0,2,online,South,59,46-61,4,5-285,216.87,54.22
1,1,in-store,North,45,31-45,8,583-1233,683.09,85.39
0,2,online,South,34,31-45,4,5-285,249.9,62.48
1,1,in-store,North,28,18-30,6,1234-3000,1264.3,210.72
0,2,online,South,37,31-45,6,5-285,123.92,20.65
0,2,online,South,63,62-85,3,5-285,199.56,66.52
1,1,in-store,North,33,31-45,5,583-1233,1156.3,231.26
1,1,in-store,North,40,31-45,2,5-285,124.82,62.41
0,2,online,South,50,46-61,6,286-582,427.45,71.24
1,4,in-store,West,36,31-45,4,583-1233,907.12,226.78
1,1,in-store,North,61,46-61,7,5-285,252.9,36.13
0,3,online,East,28,18-30,5,1234-3000,1480.6,296.12
1,3,in-store,East,59,46-61,4,5-285,68.659,17.16
1,4,in-store,West,47,46-61,3,583-1233,960.9,320.30
1,3,in-store,East,24,18-30,2,5-285,66.974,33.49
1,4,in-store,West,36,31-45,5,1234-3000,1912.5,382.50
1,1,in-store,North,35,31-45,6,1234-3000,1968.2,328.03
0,2,online,South,77,62-85,1,286-582,315.48,315.48
1,4,in-store,West,26,18-30,5,1234-3000,1369.8,273.96
0,3,online,East,52,46-61,2,5-285,126.96,63.48
1,1,in-store,North,65,62-85,6,286-582,424.34,70.72
0,2,online,South,38,31-45,3,286-582,438.12,146.04
1,3,in-store,East,42,31-45,4,583-1233,956.4,239.10
1,3,in-store,East,39,31-45,2,286-582,319.81,159.91
0,4,online,West,62,62-85,8,1234-3000,2740.5,342.56
1,1,in-store,North,53,46-61,4,286-582,343.18,85.80
1,4,in-store,West,41,31-45,1,1234-3000,1362.8,1362.80
0,2,online,South,39,31-45,5,286-582,421.91,84.38
1,1,in-store,North,40,31-45,8,1234-3000,1919.8,239.98
0,4,online,West,29,18-30,4,1234-3000,2162.7,540.68
1,4,in-store,West,43,31-45,7,583-1233,617.98,88.28
0,2,online,South,70,62-85,4,286-582,398.35,99.59
1,4,in-store,West,32,31-45,7,1234-3000,1787,255.29
0,4,online,West,45,31-45,2,583-1233,1188.7,594.35
